label,desc
Rural; Emissions: Public sector; 5th IMD quintile; East Midlands,"Local authority predominately made up of rural neighbourhoods; Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%)"
Rural; Emissions: Public sector; 5th IMD quintile; East of England,"Local authority predominately made up of rural neighbourhoods; Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%)"
Rural; Emissions: Public sector; 5th IMD quintile; South West,"Local authority predominately made up of rural neighbourhoods; Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%)"
Rural; Emissions: Public sector; 5th IMD quintile; London,"Local authority predominately made up of rural neighbourhoods; Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%)"
Rural; Emissions: Public sector; 5th IMD quintile; West Midlands,"Local authority predominately made up of rural neighbourhoods; Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%)"
Rural; Emissions: Public sector; 5th IMD quintile; Yorkshire and The Humber,"Local authority predominately made up of rural neighbourhoods; Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%)"
Rural; Emissions: Public sector; 5th IMD quintile; North East,"Local authority predominately made up of rural neighbourhoods; Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%)"
Rural; Emissions: Urban mainstream; 1st IMD quintile; Northern Ireland,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 1st IMD quintile; Scotland,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 1st IMD quintile; South East,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 1st IMD quintile; Wales,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 1st IMD quintile; North West,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 1st IMD quintile; East Midlands,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 1st IMD quintile; East of England,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 1st IMD quintile; South West,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 1st IMD quintile; London,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 1st IMD quintile; West Midlands,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 1st IMD quintile; Yorkshire and The Humber,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 1st IMD quintile; North East,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 2nd IMD quintile; Northern Ireland,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 2nd IMD quintile; Scotland,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 2nd IMD quintile; South East,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 2nd IMD quintile; Wales,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 2nd IMD quintile; North West,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 2nd IMD quintile; East Midlands,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 2nd IMD quintile; East of England,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 2nd IMD quintile; South West,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 2nd IMD quintile; London,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 2nd IMD quintile; West Midlands,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 2nd IMD quintile; Yorkshire and The Humber,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 2nd IMD quintile; North East,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)
Rural; Emissions: Urban mainstream; 3rd IMD quintile; Northern Ireland,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Rural; Emissions: Urban mainstream; 3rd IMD quintile; Scotland,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Rural; Emissions: Urban mainstream; 3rd IMD quintile; South East,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Rural; Emissions: Urban mainstream; 3rd IMD quintile; Wales,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Rural; Emissions: Urban mainstream; 3rd IMD quintile; North West,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Rural; Emissions: Urban mainstream; 3rd IMD quintile; East Midlands,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Rural; Emissions: Urban mainstream; 3rd IMD quintile; East of England,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Rural; Emissions: Urban mainstream; 3rd IMD quintile; South West,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Rural; Emissions: Urban mainstream; 3rd IMD quintile; London,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Rural; Emissions: Urban mainstream; 3rd IMD quintile; West Midlands,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Rural; Emissions: Urban mainstream; 3rd IMD quintile; Yorkshire and The Humber,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Rural; Emissions: Urban mainstream; 3rd IMD quintile; North East,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Rural; Emissions: Urban mainstream; 4th IMD quintile; Northern Ireland,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second least deprived quintile (20%)
Rural; Emissions: Urban mainstream; 4th IMD quintile; Scotland,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second least deprived quintile (20%)
Rural; Emissions: Urban mainstream; 4th IMD quintile; South East,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second least deprived quintile (20%)
Rural; Emissions: Urban mainstream; 4th IMD quintile; Wales,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second least deprived quintile (20%)
Rural; Emissions: Urban mainstream; 4th IMD quintile; North West,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second least deprived quintile (20%)
Rural; Emissions: Urban mainstream; 4th IMD quintile; East Midlands,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second least deprived quintile (20%)
Rural; Emissions: Urban mainstream; 4th IMD quintile; East of England,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second least deprived quintile (20%)
Rural; Emissions: Urban mainstream; 4th IMD quintile; South West,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second least deprived quintile (20%)
Rural; Emissions: Urban mainstream; 4th IMD quintile; London,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second least deprived quintile (20%)
Rural; Emissions: Urban mainstream; 4th IMD quintile; West Midlands,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second least deprived quintile (20%)
Rural; Emissions: Urban mainstream; 4th IMD quintile; Yorkshire and The Humber,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second least deprived quintile (20%)
Rural; Emissions: Urban mainstream; 4th IMD quintile; North East,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in second least deprived quintile (20%)
Rural; Emissions: Urban mainstream; 5th IMD quintile; Northern Ireland,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in least deprived quintile (20%)
Rural; Emissions: Urban mainstream; 5th IMD quintile; Scotland,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in least deprived quintile (20%)
Rural; Emissions: Urban mainstream; 5th IMD quintile; South East,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in least deprived quintile (20%)
Rural; Emissions: Urban mainstream; 5th IMD quintile; Wales,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in least deprived quintile (20%)
Rural; Emissions: Urban mainstream; 5th IMD quintile; North West,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in least deprived quintile (20%)
Rural; Emissions: Urban mainstream; 5th IMD quintile; East Midlands,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in least deprived quintile (20%)
Rural; Emissions: Urban mainstream; 5th IMD quintile; East of England,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in least deprived quintile (20%)
Rural; Emissions: Urban mainstream; 5th IMD quintile; South West,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in least deprived quintile (20%)
Rural; Emissions: Urban mainstream; 5th IMD quintile; London,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in least deprived quintile (20%)
Rural; Emissions: Urban mainstream; 5th IMD quintile; West Midlands,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in least deprived quintile (20%)
Rural; Emissions: Urban mainstream; 5th IMD quintile; Yorkshire and The Humber,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in least deprived quintile (20%)
Rural; Emissions: Urban mainstream; 5th IMD quintile; North East,Local authority predominately made up of rural neighbourhoods; Below average for most emissions scores.; in least deprived quintile (20%)
Rural; Emissions: Domestic; 1st IMD quintile; Northern Ireland,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in most deprived quintile (20%)"
Rural; Emissions: Domestic; 1st IMD quintile; Scotland,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in most deprived quintile (20%)"
Rural; Emissions: Domestic; 1st IMD quintile; South East,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in most deprived quintile (20%)"
Rural; Emissions: Domestic; 1st IMD quintile; Wales,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in most deprived quintile (20%)"
Rural; Emissions: Domestic; 1st IMD quintile; North West,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in most deprived quintile (20%)"
Rural; Emissions: Domestic; 1st IMD quintile; East Midlands,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in most deprived quintile (20%)"
Rural; Emissions: Domestic; 1st IMD quintile; East of England,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in most deprived quintile (20%)"
Rural; Emissions: Domestic; 1st IMD quintile; South West,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in most deprived quintile (20%)"
Rural; Emissions: Domestic; 1st IMD quintile; London,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in most deprived quintile (20%)"
Rural; Emissions: Domestic; 1st IMD quintile; West Midlands,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in most deprived quintile (20%)"
Rural; Emissions: Domestic; 1st IMD quintile; Yorkshire and The Humber,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in most deprived quintile (20%)"
Rural; Emissions: Domestic; 1st IMD quintile; North East,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in most deprived quintile (20%)"
Rural; Emissions: Domestic; 2nd IMD quintile; Northern Ireland,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second most deprived quintile (20%)"
Rural; Emissions: Domestic; 2nd IMD quintile; Scotland,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second most deprived quintile (20%)"
Rural; Emissions: Domestic; 2nd IMD quintile; South East,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second most deprived quintile (20%)"
Rural; Emissions: Domestic; 2nd IMD quintile; Wales,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second most deprived quintile (20%)"
Rural; Emissions: Domestic; 2nd IMD quintile; North West,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second most deprived quintile (20%)"
Rural; Emissions: Domestic; 2nd IMD quintile; East Midlands,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second most deprived quintile (20%)"
Rural; Emissions: Domestic; 2nd IMD quintile; East of England,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second most deprived quintile (20%)"
Rural; Emissions: Domestic; 2nd IMD quintile; South West,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second most deprived quintile (20%)"
Rural; Emissions: Domestic; 2nd IMD quintile; London,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second most deprived quintile (20%)"
Rural; Emissions: Domestic; 2nd IMD quintile; West Midlands,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second most deprived quintile (20%)"
Rural; Emissions: Domestic; 2nd IMD quintile; Yorkshire and The Humber,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second most deprived quintile (20%)"
Rural; Emissions: Domestic; 2nd IMD quintile; North East,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second most deprived quintile (20%)"
Rural; Emissions: Domestic; 3rd IMD quintile; Northern Ireland,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in middle deprivation quintile (20%)"
Rural; Emissions: Domestic; 3rd IMD quintile; Scotland,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in middle deprivation quintile (20%)"
Rural; Emissions: Domestic; 3rd IMD quintile; South East,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in middle deprivation quintile (20%)"
Rural; Emissions: Domestic; 3rd IMD quintile; Wales,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in middle deprivation quintile (20%)"
Rural; Emissions: Domestic; 3rd IMD quintile; North West,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in middle deprivation quintile (20%)"
Rural; Emissions: Domestic; 3rd IMD quintile; East Midlands,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in middle deprivation quintile (20%)"
Rural; Emissions: Domestic; 3rd IMD quintile; East of England,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in middle deprivation quintile (20%)"
Rural; Emissions: Domestic; 3rd IMD quintile; South West,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in middle deprivation quintile (20%)"
Rural; Emissions: Domestic; 3rd IMD quintile; London,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in middle deprivation quintile (20%)"
Rural; Emissions: Domestic; 3rd IMD quintile; West Midlands,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in middle deprivation quintile (20%)"
Rural; Emissions: Domestic; 3rd IMD quintile; Yorkshire and The Humber,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in middle deprivation quintile (20%)"
Rural; Emissions: Domestic; 3rd IMD quintile; North East,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in middle deprivation quintile (20%)"
Rural; Emissions: Domestic; 4th IMD quintile; Northern Ireland,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second least deprived quintile (20%)"
Rural; Emissions: Domestic; 4th IMD quintile; Scotland,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second least deprived quintile (20%)"
Rural; Emissions: Domestic; 4th IMD quintile; South East,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second least deprived quintile (20%)"
Rural; Emissions: Domestic; 4th IMD quintile; Wales,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second least deprived quintile (20%)"
Rural; Emissions: Domestic; 4th IMD quintile; North West,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second least deprived quintile (20%)"
Rural; Emissions: Domestic; 4th IMD quintile; East Midlands,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second least deprived quintile (20%)"
Rural; Emissions: Domestic; 4th IMD quintile; East of England,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second least deprived quintile (20%)"
Rural; Emissions: Domestic; 4th IMD quintile; South West,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second least deprived quintile (20%)"
Rural; Emissions: Domestic; 4th IMD quintile; London,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second least deprived quintile (20%)"
Rural; Emissions: Domestic; 4th IMD quintile; West Midlands,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second least deprived quintile (20%)"
Rural; Emissions: Domestic; 4th IMD quintile; Yorkshire and The Humber,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second least deprived quintile (20%)"
Rural; Emissions: Domestic; 4th IMD quintile; North East,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in second least deprived quintile (20%)"
Rural; Emissions: Domestic; 5th IMD quintile; Northern Ireland,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in least deprived quintile (20%)"
Rural; Emissions: Domestic; 5th IMD quintile; Scotland,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in least deprived quintile (20%)"
Rural; Emissions: Domestic; 5th IMD quintile; South East,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in least deprived quintile (20%)"
Rural; Emissions: Domestic; 5th IMD quintile; Wales,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in least deprived quintile (20%)"
Rural; Emissions: Domestic; 5th IMD quintile; North West,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in least deprived quintile (20%)"
Rural; Emissions: Domestic; 5th IMD quintile; East Midlands,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in least deprived quintile (20%)"
Rural; Emissions: Domestic; 5th IMD quintile; East of England,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in least deprived quintile (20%)"
Rural; Emissions: Domestic; 5th IMD quintile; South West,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in least deprived quintile (20%)"
Rural; Emissions: Domestic; 5th IMD quintile; London,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in least deprived quintile (20%)"
Rural; Emissions: Domestic; 5th IMD quintile; West Midlands,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in least deprived quintile (20%)"
Rural; Emissions: Domestic; 5th IMD quintile; Yorkshire and The Humber,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in least deprived quintile (20%)"
Rural; Emissions: Domestic; 5th IMD quintile; North East,"Local authority predominately made up of rural neighbourhoods; Slightly above average in domestic emissions, below average public sector emissions.; in least deprived quintile (20%)"
Rural; Emissions: Industry/commercial/public sector; 1st IMD quintile; Northern Ireland,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 1st IMD quintile; Scotland,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 1st IMD quintile; South East,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 1st IMD quintile; Wales,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 1st IMD quintile; North West,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 1st IMD quintile; East Midlands,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 1st IMD quintile; East of England,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 1st IMD quintile; South West,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 1st IMD quintile; London,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 1st IMD quintile; West Midlands,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 1st IMD quintile; Yorkshire and The Humber,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 1st IMD quintile; North East,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 2nd IMD quintile; Northern Ireland,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 2nd IMD quintile; Scotland,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 2nd IMD quintile; South East,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 2nd IMD quintile; Wales,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 2nd IMD quintile; North West,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 2nd IMD quintile; East Midlands,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 2nd IMD quintile; East of England,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 2nd IMD quintile; South West,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 2nd IMD quintile; London,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 2nd IMD quintile; West Midlands,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 2nd IMD quintile; Yorkshire and The Humber,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 2nd IMD quintile; North East,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second most deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 3rd IMD quintile; Northern Ireland,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in middle deprivation quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 3rd IMD quintile; Scotland,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in middle deprivation quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 3rd IMD quintile; South East,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in middle deprivation quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 3rd IMD quintile; Wales,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in middle deprivation quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 3rd IMD quintile; North West,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in middle deprivation quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 3rd IMD quintile; East Midlands,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in middle deprivation quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 3rd IMD quintile; East of England,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in middle deprivation quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 3rd IMD quintile; South West,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in middle deprivation quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 3rd IMD quintile; London,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in middle deprivation quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 3rd IMD quintile; West Midlands,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in middle deprivation quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 3rd IMD quintile; Yorkshire and The Humber,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in middle deprivation quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 3rd IMD quintile; North East,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in middle deprivation quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 4th IMD quintile; Northern Ireland,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second least deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 4th IMD quintile; Scotland,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second least deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 4th IMD quintile; South East,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second least deprived quintile (20%)
