local-authority-code_A,local-authority-code_B,distance,match,position
BRO,BRE,0.2899932082920552,93.7,6.0
BRO,NFK,0.22336969055236772,95.19999999999999,5.0
BRO,NOW,0.04621466231536673,99.0,1.0
BRO,NNO,0.12897680795110175,97.2,3.0
BRO,GRY,0.2153520722474826,95.3,4.0
BRO,SNO,0.11882240709244268,97.39999999999999,2.0
COP,ALL,0.20201508837184262,93.7,1.0
COP,BAR,0.20218956022997553,93.60000000000001,2.0
COP,CMA,0.21513612366370993,93.2,3.0
COP,SLA,0.30976623198916164,90.3,4.0
CAR,DGY,0.6536259617260632,79.80000000000001,17.0
CAR,CMA,0.3089856481141125,90.4,3.0
CAR,SCB,0.38204751047439084,88.2,4.0
CAR,NBL,0.45444887109403903,85.9,6.0
CAR,ALL,0.30009609251969455,90.7,2.0
CAR,EDN,0.24894379554197818,92.30000000000001,1.0
SLA,CMA,0.1732361630974895,94.19999999999999,2.0
SLA,COP,0.30976623198916164,89.60000000000001,6.0
SLA,LAC,0.16061469768677059,94.6,1.0
SLA,CRA,0.4124446426027327,86.2,13.0
SLA,NYK,0.7859236263157766,73.7,54.0
SLA,LEC,0.9253301599277055,69.0,75.0
SLA,BAR,0.23539139431068415,92.10000000000001,3.0
SLA,RIH,0.5298762738644659,82.19999999999999,26.0
SLA,ALL,0.3462949959465191,88.4,11.0
SLA,EDN,0.2417651223447372,91.9,4.0
ALL,DGY,0.46006885034532174,85.9,7.0
ALL,CMA,0.17544300020016587,94.6,1.0
ALL,COP,0.20201508837184262,93.8,2.0
ALL,CAR,0.30009609251969455,90.8,3.0
ALL,SLA,0.3462949959465191,89.4,4.0
ALL,EDN,0.36215710799741485,88.9,5.0
EDN,DUR,0.45032495724637445,85.0,8.0
EDN,CMA,0.23572129824899754,92.10000000000001,1.0
EDN,NYK,0.7123902694172359,76.3,42.0
EDN,NBL,0.507784704081498,83.1,14.0
EDN,CAR,0.24894379554197818,91.7,3.0
EDN,SLA,0.2417651223447372,91.9,2.0
EDN,RIH,0.4248121836822289,85.8,7.0
EDN,ALL,0.36215710799741485,87.9,5.0
BAR,COP,0.20218956022997553,93.4,1.0
BAR,CMA,0.2742408668179682,91.10000000000001,6.0
BAR,SLA,0.23539139431068415,92.30000000000001,3.0
SDE,LIF,0.17186011951994237,94.39999999999999,9.0
SDE,STS,0.2810822369998816,90.9,21.0
SDE,EST,0.15223144741557876,95.1,6.0
SDE,DEB,0.20395847864468575,93.4,12.0
SDE,ERE,0.14261043194759732,95.39999999999999,4.0
SDE,AMB,0.13634698989673363,95.6,3.0
SDE,SFK,0.9014268249302191,70.7,137.0
SDE,DBY,0.161559242080081,94.8,7.0
SDE,DER,0.07461825627296496,97.6,1.0
SDE,LIN,0.6842640010941287,77.8,94.0
SDE,NWL,0.10482624836403662,96.6,2.0
BOS,NED,0.10143308024381602,96.7,4.0
BOS,ASH,0.07861344632649434,97.5,3.0
BOS,CHS,0.07785889319638879,97.5,2.0
BOS,DBY,0.18785543540970892,93.89999999999999,13.0
BOS,AMB,0.16187464263571275,94.8,9.0
BOS,MAS,0.06832965664848012,97.8,1.0
BOS,BAE,0.20138440677754116,93.5,15.0
BOS,DEV,1.740544826572958,43.7,334.0
BOS,ROT,0.12182239352201449,96.1,5.0
BOS,NTT,0.12924477376798432,95.8,6.0
BOS,OXF,0.7505107380925341,75.7,99.0
DEB,NED,0.1575582130575597,94.5,4.0
DEB,SHF,0.1932840416944119,93.30000000000001,10.0
DEB,EST,0.18101590037278253,93.7,6.0
DEB,AMB,0.14882292986593348,94.8,3.0
DEB,SFK,1.0385735050463956,63.9,163.0
DEB,SDE,0.20395847864468575,92.9,11.0
DEB,HIG,0.1877944324284503,93.5,7.0
DEB,DBY,0.08107446649043366,97.2,2.0
DEB,STF,0.17334036484893353,94.0,5.0
NDE,TOR,0.2413535803747739,93.0,1.0
NDE,SWT,0.34313277501758915,90.10000000000001,6.0
NDE,MDE,0.2517444044297923,92.7,2.0
NDE,DEV,0.4069424945270905,88.3,11.0
EDE,EXE,0.1812960364235157,95.0,1.0
EDE,MDE,0.21789293694059805,94.0,2.0
EDE,TEI,0.29025571010260176,92.0,5.0
EDE,SSO,0.3519377548128532,90.2,8.0
EDE,DEV,0.3060100898028811,91.5,6.0
EDE,SWT,0.21947834102352642,93.89999999999999,3.0
EDE,DST,0.5574079545315181,84.5,20.0
EDE,SOM,0.38201434203219725,89.4,9.0
TEI,EXE,0.1182427934934633,96.8,1.0
TEI,MDE,0.18255213958025254,95.1,4.0
TEI,WDE,0.24543544715167573,93.4,5.0
TEI,EDE,0.29025571010260176,92.2,6.0
TEI,SHA,0.18172692331426155,95.1,3.0
TEI,TOB,0.1300007565000457,96.5,2.0
TEI,DEV,0.46862392742633174,87.4,11.0
WDE,CON,0.5199982751217175,86.1,10.0
WDE,MDE,0.3389884893722375,90.9,6.0
WDE,TEI,0.24543544715167573,93.4,4.0
WDE,TOR,0.1913461475233592,94.89999999999999,2.0
WDE,SHA,0.22385888767643614,94.0,3.0
WDE,DEV,0.6079685111715871,83.7,12.0
MDE,WDE,0.3389884893722375,90.5,8.0
MDE,TEI,0.18255213958025254,94.89999999999999,3.0
MDE,EDE,0.21789293694059805,93.89999999999999,4.0
MDE,NDE,0.2517444044297923,92.9,5.0
MDE,TOR,0.43282795932948054,87.8,13.0
MDE,DEV,0.2898840764031481,91.8,7.0
MDE,SWT,0.18101556325863283,94.89999999999999,2.0
EXE,DEV,0.3613328174042434,90.10000000000001,9.0
EXE,TEI,0.1182427934934633,96.8,2.0
EXE,EDE,0.1812960364235157,95.0,4.0
LEE,WEA,0.13075479495886505,97.1,3.0
LEE,MSS,0.12151592022632478,97.3,2.0
LEE,ESX,0.19369774391323283,95.8,6.0
LEE,BNH,0.08900396498045898,98.1,1.0
LEE,WSX,0.2562379100075351,94.39999999999999,11.0
ROH,KEN,0.45585463532647447,90.3,30.0
ROH,WEA,0.21232460529888036,95.5,7.0
ROH,LAN,1.2952299416415565,72.39999999999999,155.0
ROH,TUN,0.12441382017040394,97.3,2.0
ROH,ASF,0.19854006648139239,95.8,5.0
ROH,ESX,0.14324553765806633,96.89999999999999,3.0
ROH,SHE,0.28819954292440186,93.89999999999999,9.0
ROH,HAS,0.05610770961752927,98.8,1.0
WEA,LEE,0.13075479495886505,97.1,3.0
WEA,KEN,0.3533094406683487,92.30000000000001,25.0
WEA,ROH,0.21232460529888036,95.39999999999999,7.0
WEA,SEV,0.19543201105950356,95.7,5.0
WEA,MSS,0.20623851938400517,95.5,6.0
WEA,TUN,0.1692307840279169,96.3,4.0
WEA,ESX,0.08910180360428477,98.1,1.0
WEA,WSX,0.3708277528825024,91.9,33.0
WEA,TAN,0.22509769372155503,95.1,10.0
WEA,EAS,0.128811755001685,97.2,2.0
WEA,WAR,0.8712747617202286,81.0,123.0
EAS,ESX,0.07706751561863882,98.4,1.0
EAS,WEA,0.128811755001685,97.3,2.0
HAS,ESX,0.15966960970994495,96.6,2.0
HAS,ROH,0.05610770961752927,98.8,1.0
ROC,MAL,0.07668719365335709,98.3,2.0
ROC,CHL,0.22094426093503966,95.19999999999999,8.0
ROC,ESS,0.24985243240791094,94.6,9.0
ROC,SOS,0.0589078540558646,98.7,1.0
ROC,BAI,0.21055224508644832,95.5,7.0
ROC,CAS,0.1352087560626137,97.1,3.0
ROC,GLS,0.9715196617717937,79.10000000000001,129.0
TEN,SFK,0.8438502648717813,82.19999999999999,82.0
TEN,COL,0.15510245034413017,96.7,2.0
TEN,BAB,0.16929817018685991,96.39999999999999,3.0
TEN,GLS,1.1366705471544434,76.0,128.0
COL,MAL,0.11165919643234248,97.6,1.0
COL,BAB,0.11603441513600564,97.5,2.0
COL,TEN,0.15510245034413017,96.6,3.0
COL,SFK,0.7083434540653349,84.6,86.0
COL,BRA,0.17237407835852206,96.3,4.0
COL,GLS,0.9815743410292572,78.7,125.0
MAL,CHL,0.18605615389379998,95.89999999999999,5.0
MAL,ROC,0.07668719365335709,98.3,1.0
MAL,ESS,0.23388252436307722,94.89999999999999,12.0
MAL,COL,0.11165919643234248,97.6,2.0
MAL,BRA,0.19158963004460464,95.8,6.0
MAL,GLS,0.943059197948289,79.4,127.0
BRA,MAL,0.19158963004460464,95.7,4.0
BRA,CHL,0.14997511148574533,96.6,1.0
BRA,BAB,0.20729872828384888,95.3,5.0
BRA,UTT,0.18888539052064524,95.7,3.0
BRA,CAM,0.4052358478150133,90.8,31.0
BRA,COL,0.17237407835852206,96.1,2.0
BRA,SFK,0.5464029579034817,87.7,65.0
BRA,SCA,0.34561811595564285,92.2,21.0
BRA,WSK,0.21220903811054945,95.19999999999999,6.0
BRA,GLS,0.8163815795568863,81.6,121.0
BAI,BRW,0.10111428688880464,97.7,5.0
BAI,CHL,0.0855499232192263,98.1,3.0
BAI,ROC,0.21055224508644832,95.3,14.0
BAI,ESS,0.048639202609789996,98.9,1.0
BAI,THR,0.07685011448451581,98.3,2.0
BAI,CAS,0.08679692583035054,98.1,4.0
BAI,GLS,0.7652599171034479,82.8,121.0
CAS,ROC,0.1352087560626137,97.0,5.0
CAS,ESS,0.13413174736054823,97.0,4.0
CAS,SOS,0.08235112042265917,98.2,2.0
CAS,BAI,0.08679692583035054,98.1,3.0
CAS,THR,0.1368979631854507,97.0,6.0
CAS,MDW,0.07105497943024966,98.4,1.0
FOE,TEW,0.25670644643876755,91.9,8.0
FOE,HEF,0.23179415136069584,92.7,4.0
FOE,WOR,0.40472802316588113,87.3,20.0
FOE,STO,0.1315781984649467,95.89999999999999,1.0
FOE,MAV,0.24062127397367714,92.4,6.0
FOE,SGC,0.17777032811758897,94.39999999999999,3.0
FOE,GLS,1.0639731389117344,66.60000000000001,130.0
FOE,MON,0.2352722215034796,92.60000000000001,5.0
STO,GLO,0.08419150628495498,97.39999999999999,1.0
STO,TEW,0.18854461905214562,94.3,5.0
STO,COT,0.25508130399255996,92.30000000000001,7.0
STO,FOE,0.1315781984649467,96.0,2.0
STO,SGC,0.15574242129882063,95.3,3.0
STO,GLS,0.9517340024044526,71.2,104.0
HAA,POR,0.05656969509121015,98.6,1.0
HAA,CHI,0.16539399252195497,96.0,6.0
HAA,EHA,0.15007988295184366,96.39999999999999,5.0
HAA,HAM,0.1048595126627989,97.5,2.0
HAA,WIN,0.1884622339326693,95.5,7.0
HAA,WSX,0.37550815964243256,91.0,20.0
HER,KEN,0.2543642704493225,93.7,48.0
HER,HRT,0.30334383052461245,92.5,58.0
HER,BNE,0.058886697068285004,98.5,1.0
HER,HRW,0.06164747445420061,98.5,2.0
HER,WEW,0.07678515170631507,98.1,6.0
HER,ENF,0.12036079574253591,97.0,10.0
HER,THE,0.11029811469161434,97.3,8.0
HER,SAL,0.07127502519351679,98.2,3.0
HER,WAT,0.07503598646717834,98.1,4.0
SHE,ROH,0.28819954292440186,94.1,8.0
SHE,LAN,1.4511501045007722,70.39999999999999,153.0
SHE,DOV,0.20506308732909664,95.8,3.0
SHE,ASF,0.12363132727031678,97.5,1.0
SHE,ESX,0.4313329019439324,91.2,15.0
SHE,CAT,0.15707131987182857,96.8,2.0
THA,LAN,1.5154693384893003,69.69999999999999,148.0
THA,CAT,0.1524410848008007,96.89999999999999,2.0
THA,DOV,0.09401023121213559,98.1,1.0
CAT,SWL,0.18340550536386976,96.3,4.0
CAT,LAN,1.414281627136928,71.1,146.0
CAT,DOV,0.12596355701828196,97.39999999999999,1.0
CAT,ASF,0.2024022109998592,95.89999999999999,5.0
CAT,THA,0.1524410848008007,96.89999999999999,2.0
CAT,SHE,0.15707131987182857,96.8,3.0
DOV,THA,0.09401023121213559,98.1,1.0
DOV,LAN,1.5374164939864252,69.39999999999999,148.0
DOV,CAT,0.12596355701828196,97.5,2.0
DOV,SHE,0.20506308732909664,95.89999999999999,3.0
SWL,KEN,0.45959162021759653,90.3,33.0
SWL,LAN,1.2458463820707306,73.6,147.0
SWL,ASF,0.13650977723065855,97.1,2.0
SWL,MDW,0.16109270662641534,96.6,5.0
SWL,MAI,0.1566986036456473,96.7,3.0
SWL,CAT,0.18340550536386976,96.1,6.0
WLA,FYL,0.1122113464757126,95.89999999999999,2.0
WLA,LAN,1.41624541592438,48.4,179.0
WLA,KWL,0.11940618156254859,95.6,4.0
WLA,SHN,0.13218527744577865,95.19999999999999,6.0
WLA,SFT,0.08294231274920365,97.0,1.0
WLA,CHO,0.14163033927996216,94.8,8.0
WLA,WGN,0.17969607836965362,93.4,11.0
WLA,SRI,0.1261746033946991,95.39999999999999,5.0
LAC,CMA,0.33354547602312995,88.2,15.0
LAC,LAN,1.499087975172698,47.099999999999994,175.0
LAC,RIB,0.1864919341770187,93.4,4.0
LAC,CRA,0.3135819444021471,88.9,13.0
LAC,NYK,0.7045622045187019,75.1,52.0
LAC,LEC,0.7723396393818777,72.7,61.0
LAC,SLA,0.16061469768677059,94.3,2.0
LAC,WYR,0.1329362458260652,95.3,1.0
SRI,FYL,0.128423783887545,95.3,4.0
SRI,LAN,1.3683325606156471,50.1,166.0
SRI,BBD,0.14354109255817693,94.8,6.0
SRI,RIB,0.19236061848607428,93.0,11.0
SRI,PRE,0.05331962420790542,98.1,1.0
SRI,CHO,0.05539252145676004,98.0,2.0
SRI,LEC,0.647947704333974,76.4,55.0
SRI,WLA,0.1261746033946991,95.39999999999999,3.0
FYL,LAN,1.4911171566332313,47.099999999999994,184.0
FYL,PRE,0.132396211055714,95.3,5.0
FYL,WLA,0.1122113464757126,96.0,3.0
FYL,WYR,0.08525433337793163,97.0,2.0
FYL,BPL,0.06923702145387549,97.5,1.0
FYL,SRI,0.128423783887545,95.39999999999999,4.0
WYR,FYL,0.08525433337793163,97.0,1.0
WYR,LAC,0.1329362458260652,95.3,4.0
WYR,LAN,1.4990631912006467,47.0,181.0
WYR,RIB,0.23827856065167094,91.60000000000001,9.0
WYR,PRE,0.10720062189941056,96.2,2.0
WYR,LEC,0.7747119064561571,72.6,60.0
WYR,BPL,0.11935135220605209,95.8,3.0
RIB,BUN,0.15275343809964628,94.39999999999999,3.0
RIB,LAC,0.1864919341770187,93.10000000000001,7.0
RIB,PEN,0.15353342718317525,94.39999999999999,4.0
RIB,BBD,0.1360244053114042,95.0,2.0
RIB,CRA,0.19154023709021206,93.0,8.0
RIB,LAN,1.3144444175881358,51.6,159.0
RIB,NYK,0.5660654245198293,79.2,48.0
RIB,PRE,0.15964326511203702,94.1,5.0
RIB,LEC,0.5888100047286293,78.3,53.0
RIB,HYN,0.0988356660696506,96.39999999999999,1.0
RIB,WYR,0.23827856065167094,91.2,13.0
RIB,SRI,0.19236061848607428,92.9,9.0
HYN,BUN,0.09893520178658052,96.3,4.0
HYN,BBD,0.06182518237213735,97.7,1.0
HYN,RIB,0.0988356660696506,96.3,3.0
HYN,ROS,0.08231699869183084,96.89999999999999,2.0
HYN,LEC,0.5022218195363513,81.3,47.0
NWL,CHA,0.15538782976725268,95.1,5.0
NWL,RUS,0.23749294903283746,92.5,19.0
NWL,LIF,0.24261503008532667,92.30000000000001,21.0
NWL,STS,0.36907729625354635,88.3,38.0
NWL,ERE,0.11986315403364659,96.2,4.0
NWL,LEC,0.36831014523502414,88.3,37.0
NWL,SDE,0.10482624836403662,96.7,2.0
NWL,NTT,0.3661544928335031,88.4,36.0
NWL,NWA,0.18561882345427663,94.1,12.0
NWL,DBY,0.2315681992612119,92.7,17.0
NWL,HIN,0.08659986731863742,97.3,1.0
NWL,LIN,0.6034486274537346,80.9,76.0
NWL,WAR,0.6696354466325983,78.8,87.0
ELI,BOT,0.1755897746910007,95.39999999999999,1.0
ELI,NEL,0.2115729167818858,94.5,2.0
ELI,WLI,0.3149423555599924,91.8,6.0
ELI,NFK,0.6347147374365073,83.39999999999999,24.0
ELI,LIN,0.3104742527816284,91.9,5.0
ELI,NKE,0.29920092040684126,92.2,4.0
GRY,BRO,0.2153520722474826,95.5,1.0
GRY,NFK,0.4387084354339598,90.9,7.0
GRY,ESK,0.2770788852175435,94.19999999999999,4.0
GRY,NNO,0.3278329822151532,93.2,5.0
GRY,SNO,0.2414433133263517,95.0,3.0
SNO,BRE,0.2694808636985963,94.19999999999999,8.0
SNO,BRO,0.11882240709244268,97.5,2.0
SNO,NFK,0.2558671105002081,94.5,7.0
SNO,MSU,0.19832641892239503,95.8,3.0
SNO,ESK,0.21200076007738097,95.5,4.0
SNO,SFK,0.8343753345773003,82.19999999999999,38.0
SNO,NOW,0.07399879651961583,98.4,1.0
SNO,GRY,0.2414433133263517,94.8,6.0
KIN,ECA,0.2611899978787696,93.8,2.0
KIN,BRE,0.239457882435708,94.3,1.0
KIN,FEN,0.2637662928415021,93.7,3.0
KIN,CAM,0.342057877866204,91.8,8.0
KIN,NFK,0.28366533381378584,93.2,4.0
KIN,SHO,0.3052629663059288,92.7,6.0
KIN,NNO,0.4224896687274421,89.9,13.0
KIN,WSK,0.30044810790542625,92.80000000000001,5.0
KIN,LIN,0.5623019908580835,86.6,24.0
SCE,NYK,0.5197610036264732,84.1,13.0
SCE,RCC,0.25316760769284574,92.30000000000001,2.0
SCE,RYE,0.15796528731936207,95.19999999999999,1.0
SCE,HAE,0.39687433422907786,87.9,7.0
SCE,NTT,0.7505055686813598,77.10000000000001,35.0
SCE,ERY,0.3281396624587779,90.0,3.0
SEL,WKF,0.17992247594929414,94.19999999999999,3.0
SEL,DNC,0.15499346238991873,95.0,2.0
SEL,YOR,0.11587896876615068,96.3,1.0
SEL,NYK,0.30632677541007525,90.2,9.0
SEL,LDS,0.21832996601798516,93.0,4.0
SEL,HAG,0.32234012232291914,89.60000000000001,11.0
SEL,ERY,0.3831308966541237,87.7,20.0
RIH,DUR,0.2173015195222587,92.2,1.0
RIH,CMA,0.631368246390487,77.4,53.0
RIH,CRA,0.22539780033735834,91.9,2.0
RIH,EDN,0.4248121836822289,84.8,19.0
RIH,NYK,0.28913392558426737,89.60000000000001,5.0
RIH,SLA,0.5298762738644659,81.0,33.0
RIH,DAL,0.2487375157069438,91.10000000000001,3.0
RIH,HAE,0.358019325516863,87.2,8.0
RIH,HAG,0.2702372803111258,90.3,4.0
HAG,SEL,0.32234012232291914,88.5,12.0
HAG,CRA,0.33574920059479274,88.1,13.0
HAG,YOR,0.3182322856245493,88.7,11.0
HAG,NYK,0.06846297049698355,97.6,1.0
HAG,LDS,0.16111252598317938,94.3,2.0
HAG,RIH,0.2702372803111258,90.4,6.0
HAG,BRD,0.20549087596934373,92.7,3.0
HAG,HAE,0.21082425120033707,92.5,4.0
RYE,NYK,0.37828321343199744,88.3,11.0
RYE,YOR,0.19855857264141596,93.89999999999999,2.0
RYE,ERY,0.3070248111421904,90.5,6.0
RYE,HAE,0.27457617024180875,91.5,4.0
RYE,NTT,0.6239752334096969,80.7,29.0
RYE,SCE,0.15796528731936207,95.1,1.0
HAE,YOR,0.25634426017901146,91.4,9.0
HAE,RCC,0.23863476115513388,92.0,7.0
HAE,MDB,0.17003907007121102,94.3,2.0
HAE,STT,0.17414339655526406,94.19999999999999,3.0
HAE,RYE,0.27457617024180875,90.8,10.0
HAE,NYK,0.14257919283587078,95.19999999999999,1.0
HAE,NTT,0.680387504409764,77.3,48.0
HAE,RIH,0.358019325516863,88.0,13.0
HAE,DAL,0.21362773189592632,92.9,6.0
HAE,HAG,0.21082425120033707,93.0,5.0
HAE,SCE,0.39687433422907786,86.7,16.0
RUS,MEL,0.12755516716773801,96.1,4.0
RUS,CHA,0.12125955040214971,96.3,3.0
RUS,ERE,0.18564474417335,94.39999999999999,9.0
RUS,BRT,0.1423746499449619,95.7,5.0
RUS,LEC,0.46961943970975534,85.7,45.0
RUS,NEA,0.1563535822014117,95.19999999999999,6.0
RUS,GED,0.09441444694563736,97.1,2.0
RUS,DBY,0.33558864587495085,89.8,27.0
RUS,LIN,0.3702384752791601,88.7,33.0
RUS,NTT,0.2126201260477067,93.5,12.0
RUS,NWL,0.23749294903283746,92.80000000000001,15.0
RUS,NGM,0.09125173604277204,97.2,1.0
CHR,VAL,0.22760465173501732,93.60000000000001,5.0
CHR,WNT,0.2197376356797401,93.8,4.0
CHR,STR,0.25326625391182234,92.9,8.0
CHR,BUC,0.3048535954733451,91.4,11.0
CHR,SOX,0.24099644785973842,93.2,6.0
CHR,OXO,0.13061644244318993,96.3,2.0
CHR,WOX,0.15991881059991897,95.5,3.0
CHR,OXF,0.04450428923956702,98.7,1.0
CHR,WAR,0.24712316760681702,93.10000000000001,7.0
SWT,MDE,0.18101556325863283,94.69999999999999,2.0
SWT,EDE,0.21947834102352642,93.60000000000001,3.0
SWT,NDE,0.34313277501758915,89.9,9.0
SWT,SSO,0.4095611968224989,88.0,16.0
SWT,DEV,0.1119680072866699,96.7,1.0
SWT,SEG,0.2622876734756832,92.30000000000001,6.0
SWT,SOM,0.3900146122959879,88.6,13.0
SSO,EDE,0.3519377548128532,90.2,9.0
SSO,WIL,0.5136348299936254,85.7,18.0
SSO,DEV,0.3914943372656468,89.1,11.0
SSO,SWT,0.4095611968224989,88.6,13.0
SSO,MEN,0.17044621825176012,95.3,2.0
SSO,DST,0.26037753856048185,92.7,5.0
SSO,SEG,0.19408248512281556,94.6,3.0
SSO,SOM,0.08776784061015615,97.6,1.0
SEG,SSO,0.19408248512281556,94.3,3.0
SEG,NSM,0.16040182704634226,95.3,2.0
SEG,SWT,0.2622876734756832,92.30000000000001,9.0
SEG,MEN,0.2532017063276261,92.60000000000001,8.0
SEG,SOM,0.13924651079650546,95.89999999999999,1.0
STF,STE,0.11558109801295081,96.0,1.0
STF,STS,0.20951435046800776,92.7,8.0
STF,DBY,0.24755020195806643,91.3,12.0
STF,EST,0.16944880729311557,94.1,2.0
STF,DEB,0.17334036484893353,93.89999999999999,3.0
STF,NEC,0.20798762241913718,92.7,7.0
STF,SFK,1.187162731393416,58.5,184.0
STF,HIG,0.19562200870468793,93.2,6.0
STF,CHE,0.22759262361248153,92.0,10.0
STF,STA,0.18647840557918838,93.5,5.0
SST,WYE,0.16589946708657907,94.39999999999999,8.0
SST,SHR,0.33431408160804654,88.7,25.0
SST,DUD,0.09864790038156344,96.7,2.0
SST,CAN,0.1300055889249476,95.6,6.0
SST,STS,0.12124438316493012,95.89999999999999,3.0
SST,BRM,0.19218016855140085,93.5,10.0
SST,WLL,0.12736385988423513,95.7,5.0
SST,WLV,0.04049986100705576,98.6,1.0
SST,WOR,0.4008396664295724,86.4,28.0
SST,TFW,0.19801875732172403,93.30000000000001,11.0
SST,STA,0.14040089348152177,95.19999999999999,7.0
LIF,TAW,0.08566131551031983,97.3,1.0
LIF,CAN,0.10612979320251738,96.6,2.0
LIF,STS,0.13560250457922934,95.7,7.0
LIF,BIR,0.13254779930974717,95.8,6.0
LIF,WLL,0.11179296174367474,96.39999999999999,4.0
LIF,EST,0.11045780273177216,96.5,3.0
LIF,SFK,1.0285254789913967,67.10000000000001,165.0
LIF,SDE,0.17186011951994237,94.5,10.0
LIF,NWA,0.1385458457675569,95.6,8.0
LIF,DBY,0.28906887355026867,90.7,26.0
LIF,LIN,0.8453889739465067,72.89999999999999,126.0
LIF,NWL,0.24261503008532667,92.2,18.0
LIF,STA,0.24403178509503698,92.2,19.0
LIF,WAR,0.7801177706119874,75.0,113.0
NEC,STE,0.09317914593982488,96.6,1.0
NEC,SHR,0.3365373995152623,87.8,20.0
NEC,STS,0.23427803272729777,91.5,6.0
NEC,SFK,1.365397475956559,50.6,211.0
NEC,CHE,0.11931883071651844,95.7,2.0
NEC,STF,0.20798762241913718,92.5,5.0
NEC,STA,0.12449507426680383,95.5,3.0
STA,STE,0.10731980422892132,96.3,1.0
STA,SST,0.14040089348152177,95.1,4.0
STA,CAN,0.1451578726178652,95.0,5.0
STA,SHR,0.36041991011907226,87.5,22.0
STA,LIF,0.24403178509503698,91.5,14.0
STA,STS,0.11134408239839984,96.1,2.0
STA,EST,0.21766254523371842,92.5,10.0
STA,NEC,0.12449507426680383,95.7,3.0
STA,SFK,1.2637325377924726,56.2,198.0
STA,TFW,0.20122757621582862,93.0,9.0
STA,STF,0.18647840557918838,93.5,7.0
EST,LIF,0.11045780273177216,96.3,1.0
EST,STS,0.14451245101508353,95.19999999999999,3.0
EST,DEB,0.18101590037278253,94.0,7.0
EST,SFK,1.0527958650288622,65.10000000000001,162.0
EST,SDE,0.15223144741557876,95.0,4.0
EST,DBY,0.20374729577980188,93.2,9.0
EST,STF,0.16944880729311557,94.39999999999999,5.0
EST,STA,0.21766254523371842,92.80000000000001,11.0
TAW,LIF,0.08566131551031983,97.3,2.0
TAW,STS,0.22038907410279449,93.10000000000001,17.0
TAW,NWA,0.0581653693991705,98.2,1.0
TAW,WAR,0.6990700755393123,78.0,92.0
ESK,IPS,0.2116646785424919,95.6,1.0
ESK,BAB,0.3470175611660807,92.9,8.0
ESK,NFK,0.46164109127874037,90.5,12.0
ESK,MSU,0.22368980206550745,95.39999999999999,3.0
ESK,SFK,0.9654429731945867,80.10000000000001,54.0
ESK,GRY,0.2770788852175435,94.3,5.0
ESK,SNO,0.21200076007738097,95.6,2.0
BAB,COL,0.11603441513600564,97.5,1.0
BAB,TEN,0.16929817018685991,96.3,4.0
BAB,MSU,0.16081391300729203,96.5,3.0
BAB,ESK,0.3470175611660807,92.4,12.0
BAB,SFK,0.6819119272387261,85.1,65.0
BAB,WSK,0.23226057436023323,94.89999999999999,7.0
BAB,GLS,1.0174209552286038,77.8,124.0
BAB,BRA,0.20729872828384888,95.5,5.0
BAB,IPS,0.1484884412920656,96.8,2.0
WSK,ECA,0.2032707350157646,95.3,1.0
WSK,BRE,0.23104464789252563,94.69999999999999,3.0
WSK,BAB,0.23226057436023323,94.69999999999999,4.0
WSK,CAM,0.3363589181647309,92.30000000000001,11.0
WSK,NFK,0.35370699121069826,91.9,12.0
WSK,MSU,0.2858979974485545,93.5,5.0
WSK,SFK,0.461795464736382,89.4,28.0
WSK,KIN,0.30044810790542625,93.10000000000001,9.0
WSK,SCA,0.33207928509427337,92.4,10.0
WSK,BRA,0.21220903811054945,95.1,2.0
WSK,GLS,0.8681244669893581,80.10000000000001,115.0
TAN,BRY,0.10736229989956336,97.5,4.0
TAN,CRY,0.08592032846551075,98.0,1.0
TAN,REI,0.09370572778347688,97.89999999999999,2.0
TAN,KEN,0.19877336970070805,95.39999999999999,24.0
TAN,SEV,0.13590798499097745,96.89999999999999,6.0
TAN,WEA,0.22509769372155503,94.8,32.0
TAN,MSS,0.13882050677690716,96.8,7.0
TAN,ESX,0.31247577959721073,92.80000000000001,54.0
TAN,WAR,0.6497201649565356,85.1,110.0
TAN,WSX,0.2744419295925795,93.7,47.0
TAN,CRW,0.10591490644368161,97.6,3.0
SPE,RUN,0.04891170922210312,98.8,1.0
SPE,WNM,0.1483011839822246,96.39999999999999,16.0
SPE,RIC,0.096310835701835,97.7,8.0
SPE,SRY,0.06267057038745899,98.5,2.0
SPE,SLG,0.09066909437062616,97.8,7.0
SPE,ELM,0.06391356581273784,98.5,3.0
SPE,HNS,0.06800591986796554,98.4,4.0
SPE,HIL,0.07456023604421633,98.2,5.0
NWA,HIN,0.14856906465898015,95.39999999999999,6.0
NWA,TAW,0.0581653693991705,98.2,1.0
NWA,LIF,0.1385458457675569,95.7,5.0
NWA,STS,0.2685369315082243,91.7,22.0
NWA,BIR,0.15286720594434486,95.3,8.0
NWA,LEC,0.4447344285733838,86.3,50.0
NWA,NUN,0.09622562153519255,97.0,2.0
NWA,SOL,0.10335762855480247,96.8,3.0
NWA,COV,0.10528640701814322,96.7,4.0
NWA,LIN,0.770370972326334,76.2,104.0
NWA,NWL,0.18561882345427663,94.3,11.0
NWA,WAR,0.6422335720751755,80.2,81.0
WAW,STR,0.08575253201617465,97.39999999999999,2.0
WAW,SOL,0.10798627813149793,96.8,3.0
